Date,Time,BakV(V),EscT(°C),EscT(°C).1,Cels(V),GAlt(m),GSpd(kmh),Hdg(°),Gvs(m/s),Sats,5104,5105,GPS,Date.1,Alt(m),VFR(%),AltR(m),VSpR(m/s),GeaV(V),RSSI(dB),TRSS(dB),TQly,RxV(V),VSpd(m/s),ASpd(kmh),EscR(rpm),EscC(mAh),EscV(V),EscA(A),EscT(°C).2,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-03-24,15:02:13.120,7.88,0.0,0.0,23.88,771.0,46.1,357.55,0.0,18.0,2552071.0,104.0,47.300813 8.736114,2026-03-24 13:57:36,346.1,92.0,338.2,-0.14,6.0,39.0,48.0,72.0,6.1,-0.74,49.1,0.0,0.0,23.9,0.0,26.0,0.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:13.620,7.88,0.0,0.0,23.88,771.0,46.7,358.85,0.8,17.0,2595378.0,104.0,47.300850 8.736099,2026-03-24 13:57:36,346.1,92.0,337.6,-0.42,6.0,47.0,52.0,68.0,6.1,-1.41,49.1,0.0,0.0,23.9,0.0,26.0,-1.0,-857.0,1024.0,-450.0,-6.0,-1024.0,-306.0,-1024.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1515.0,1593.0,988.0,1458.0,1265.0,1774.0,1493.0,2012.0,1444.0,1573.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:14.120,7.88,0.0,0.0,23.88,769.5,48.0,4.21,1.3,16.0,2675674.0,109.0,47.300923 8.736091,2026-03-24 13:57:36,346.1,90.0,336.7,-0.93,6.0,50.0,53.0,68.0,6.1,-1.41,49.1,0.0,0.0,23.9,0.0,26.0,0.0,0.0,1024.0,1.0,-6.0,-1024.0,-306.0,-945.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:14.620,7.88,0.0,0.0,23.88,768.6,49.0,4.21,1.7,16.0,2761068.0,109.0,47.301004 8.736096,2026-03-24 13:57:36,343.4,90.0,335.9,7897.26,6.0,46.0,51.0,79.0,6.1,-2.84,49.1,0.0,0.0,23.9,0.0,26.0,-1.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-950.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1493.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:15.120,7.88,0.0,0.0,23.88,768.3,49.0,9.24,1.7,16.0,2895235.0,109.0,47.301092 8.736113,2026-03-24 13:57:36,343.0,100.0,335.0,5264.34,6.0,41.0,46.0,72.0,6.1,-2.84,50.0,0.0,0.0,23.9,0.0,26.0,0.0,-29.0,1024.0,1.0,-6.0,-1024.0,-306.0,-949.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1488.0,988.0,1510.0,1215.0,1831.0,1492.0,2012.0,1462.0,1526.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:15.620,7.88,0.0,0.0,23.88,768.3,48.3,11.42,1.7,16.0,2876331.0,109.0,47.301155 8.736130,2026-03-24 13:57:36,343.0,100.0,335.2,5264.34,6.0,40.0,41.0,72.0,6.1,-2.84,51.3,0.0,0.0,23.9,0.0,26.0,48.0,2.0,1024.0,2.0,-6.0,-1024.0,-306.0,-949.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1469.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:16.120,7.88,0.0,0.0,23.88,768.6,47.7,13.43,1.7,16.0,2876331.0,109.0,47.301194 8.736151,2026-03-24 13:57:36,343.6,100.0,335.4,5264.34,6.0,41.0,47.0,53.0,6.1,-0.36,51.3,0.0,0.0,23.9,0.0,26.0,0.0,-1.0,1024.0,0.0,-6.0,-1024.0,-306.0,-949.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:16.620,7.88,0.0,0.0,23.88,768.6,45.7,15.77,1.7,16.0,2876331.0,109.0,47.301247 8.736182,2026-03-24 13:57:36,343.9,96.0,335.8,5264.34,6.0,47.0,53.0,53.0,6.1,-0.36,54.1,0.0,0.0,23.9,0.0,26.0,90.0,-404.0,1024.0,-227.0,-6.0,-1024.0,-306.0,-949.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1519.0,988.0,1478.0,1252.0,1789.0,1449.0,2012.0,1443.0,1558.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:17.120,7.88,0.0,0.0,23.88,769.4,44.1,15.83,-0.3,17.0,2876331.0,107.0,47.301337 8.736198,2026-03-24 13:57:36,343.7,79.0,336.0,-0.56,6.0,47.0,52.0,72.0,6.1,0.71,53.7,0.0,0.0,23.9,0.0,26.0,234.0,-2.0,1024.0,0.0,-6.0,-1024.0,-306.0,-949.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1378.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:17.620,7.86,0.0,0.0,23.88,769.3,43.3,17.93,-0.3,16.0,2876331.0,110.0,47.301414 8.736213,2026-03-24 13:57:36,343.7,97.0,336.0,0.2,6.0,51.0,54.0,72.0,6.1,-0.36,52.1,0.0,0.0,23.9,0.0,26.0,0.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-949.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:18.120,7.86,0.0,0.0,23.88,769.3,41.4,18.72,0.0,16.0,2789066.0,110.0,47.301436 8.736255,2026-03-24 13:57:36,343.6,97.0,335.9,0.11,6.0,50.0,54.0,78.0,6.1,-0.36,52.1,0.0,0.0,23.9,0.0,26.0,-179.0,-524.0,1024.0,-272.0,-6.0,-1024.0,-306.0,-950.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1534.0,1534.0,988.0,1470.0,1263.0,1776.0,1591.0,2012.0,1437.0,1567.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:18.620,7.86,0.0,0.0,23.88,769.1,40.0,22.28,0.1,16.0,2796185.0,110.0,47.301436 8.736293,2026-03-24 13:57:36,343.7,100.0,335.7,-0.21,6.0,51.0,59.0,79.0,6.1,-0.71,48.4,0.0,0.0,23.9,0.0,26.0,147.0,-2.0,1024.0,0.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1420.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:19.120,7.86,0.0,0.0,23.88,768.9,39.9,22.28,0.5,15.0,2825306.0,109.5,47.301479 8.736305,2026-03-24 13:57:36,342.6,100.0,335.3,-0.27,6.0,51.0,54.0,79.0,6.1,-2.48,44.6,0.0,0.0,23.9,0.0,26.0,378.0,-429.0,1024.0,1.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1543.0,1522.0,988.0,1499.0,1254.0,1786.0,1308.0,2012.0,1437.0,1551.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:19.620,7.86,0.0,0.0,23.88,767.7,40.2,27.12,1.0,15.0,2825306.0,110.0,47.301585 8.736324,2026-03-24 13:57:45,342.6,100.0,334.4,-0.52,6.0,53.0,59.0,79.0,6.1,-2.48,43.1,0.0,0.0,23.9,0.0,26.0,521.0,-489.0,1024.0,-1.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1545.0,1529.0,988.0,1496.0,1260.0,1779.0,1239.0,2012.0,1433.0,1555.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:20.120,7.86,0.0,0.0,23.88,767.4,40.2,27.88,1.2,16.0,3021855.0,109.0,47.301665 8.736375,2026-03-24 13:57:45,341.5,100.0,333.8,-0.75,6.0,52.0,56.0,79.0,6.1,-0.35,40.8,0.0,0.0,23.9,0.0,26.0,595.0,-1.0,1024.0,0.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1202.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:20.620,7.86,0.0,0.0,23.88,766.6,40.3,32.17,1.2,16.0,3084779.0,109.0,47.301696 8.736436,2026-03-24 13:57:45,340.1,100.0,333.1,-1.1,6.0,54.0,56.0,87.0,6.1,-1.44,40.8,0.0,0.0,23.9,0.0,26.0,0.0,-1.0,1024.0,0.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:21.120,7.86,0.0,0.0,23.88,766.6,40.3,38.23,1.2,18.0,3084779.0,109.0,47.301736 8.736485,2026-03-24 13:57:45,340.3,100.0,332.6,-0.86,6.0,57.0,59.0,87.0,6.1,-0.7,41.7,0.0,0.0,23.9,0.0,26.0,544.0,-2.0,1024.0,405.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1551.0,1486.0,988.0,1553.0,1213.0,1834.0,1222.0,2012.0,1455.0,1509.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:21.620,7.86,0.0,0.0,23.88,765.4,40.5,42.46,1.3,17.0,3217640.0,109.0,47.301788 8.736519,2026-03-24 13:57:45,338.8,100.0,331.6,-1.27,6.0,57.0,60.0,93.0,6.1,-2.13,41.7,0.0,0.0,23.9,0.0,26.0,94.0,-298.0,1024.0,-83.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1537.0,1508.0,988.0,1494.0,1242.0,1800.0,1447.0,2012.0,1447.0,1546.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:22.120,7.86,0.0,0.0,23.88,765.4,42.8,49.29,1.5,17.0,3217640.0,107.0,47.301825 8.736569,2026-03-24 13:57:45,337.9,100.0,330.5,-1.62,6.0,57.0,62.0,93.0,6.1,-2.13,42.5,0.0,0.0,23.9,0.0,26.0,1.0,-362.0,1024.0,-239.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1531.0,1515.0,988.0,1478.0,1248.0,1793.0,1492.0,2012.0,1446.0,1556.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:22.620,7.86,0.0,0.0,23.88,762.7,43.3,50.81,2.6,16.0,3370021.0,107.0,47.301848 8.736622,2026-03-24 13:57:45,335.0,100.0,329.1,-2.48,6.0,56.0,59.0,97.0,6.1,-3.92,41.9,0.0,0.0,23.9,0.0,26.0,1.0,-80.0,1024.0,-135.0,-6.0,-1024.0,-306.0,-948.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1529.0,1491.0,988.0,1496.0,1220.0,1825.0,1492.0,2012.0,1461.0,1535.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:23.120,7.87,0.0,0.0,23.88,759.8,47.4,63.77,3.6,16.0,3615867.0,113.0,47.301881 8.736690,2026-03-24 13:57:45,333.3,100.0,326.7,-3.42,6.0,55.0,63.0,89.0,6.1,-3.92,41.9,0.0,0.0,23.9,0.0,26.0,-6.0,-618.0,1024.0,-401.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1521.0,1486.0,988.0,1462.0,1263.0,1776.0,1495.0,2012.0,1442.0,1571.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:23.620,7.87,0.0,0.0,23.88,757.9,51.9,63.77,3.6,15.0,3615867.0,116.0,47.301909 8.736787,2026-03-24 13:57:45,331.0,100.0,324.4,-3.45,6.0,54.0,55.0,89.0,6.1,-4.26,46.3,0.0,0.0,23.9,0.0,26.0,0.0,-1.0,1024.0,0.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:24.120,7.87,0.0,0.0,23.88,755.9,53.2,77.89,3.2,15.0,4138155.0,113.0,47.301916 8.736876,2026-03-24 13:57:45,329.5,100.0,322.8,-3.2,6.0,53.0,57.0,97.0,6.1,-4.59,48.4,0.0,0.0,23.9,0.0,26.0,0.0,-1.0,1024.0,0.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:24.620,7.87,0.0,0.0,23.88,755.1,54.3,79.3,2.9,15.0,4321626.0,116.0,47.301916 8.736956,2026-03-24 13:57:50,329.0,100.0,321.6,-2.28,6.0,53.0,62.0,97.0,6.1,-2.13,53.4,0.0,0.0,23.9,0.0,26.0,304.0,-3.0,1024.0,-57.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1530.0,1486.0,988.0,1504.0,1213.0,1834.0,1344.0,2012.0,1465.0,1527.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:25.120,7.87,0.0,0.0,23.88,754.0,54.5,81.52,2.1,16.0,4407583.0,113.0,47.301916 8.736996,2026-03-24 13:57:50,328.0,100.0,320.9,-1.58,6.0,51.0,56.0,90.0,6.1,-1.41,54.7,0.0,0.0,23.9,0.0,26.0,0.0,-2.0,1024.0,1.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:25.620,7.87,0.0,0.0,23.88,754.0,54.8,82.42,2.1,16.0,4407583.0,113.0,47.301916 8.737060,2026-03-24 13:57:50,326.9,100.0,320.1,-1.29,6.0,52.0,64.0,90.0,6.1,-0.35,56.7,0.0,0.0,23.9,0.0,26.0,-1.0,-2.0,1024.0,2.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1493.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:26.120,7.87,0.0,0.0,23.88,751.7,54.8,84.82,2.2,16.0,4678538.0,113.0,47.301933 8.737186,2026-03-24 13:57:50,326.9,100.0,319.0,-1.34,6.0,49.0,55.0,83.0,6.1,-3.52,57.3,0.0,0.0,23.9,0.0,26.0,184.0,-1.5,1024.0,158.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1542.0,1486.0,988.0,1521.0,1212.0,1834.0,1403.0,2012.0,1453.0,1527.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:26.620,7.87,0.0,0.0,23.88,750.7,55.1,84.82,2.0,16.0,4782611.0,113.0,47.301969 8.737250,2026-03-24 13:57:52,325.1,99.0,318.0,-1.62,6.0,51.0,56.0,84.0,6.1,-1.8,57.3,0.0,0.0,23.9,0.0,26.0,0.0,-2.0,1024.0,0.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:27.120,7.87,0.0,0.0,23.88,750.2,54.7,92.59,1.6,16.0,4877781.0,113.0,47.301985 8.737355,2026-03-24 13:57:52,325.1,99.0,317.3,-1.44,6.0,53.0,54.0,84.0,6.1,-1.08,57.2,0.0,0.0,23.9,0.0,26.0,0.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1532.0,1486.0,988.0,1510.0,1212.0,1834.0,1492.0,2012.0,1464.0,1525.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:27.620,7.87,0.0,0.0,23.88,749.9,54.4,98.66,0.7,16.0,4937486.0,113.0,47.301979 8.737596,2026-03-24 13:57:52,325.1,99.0,316.9,-0.8,6.0,54.0,59.0,95.0,6.1,-0.69,56.9,0.0,0.0,23.9,0.0,26.0,-2.0,0.0,1024.0,-397.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1508.0,1486.0,988.0,1477.0,1212.0,1834.0,1493.0,2012.0,1475.0,1524.5,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:28.120,7.87,0.0,0.0,23.88,750.0,54.0,98.66,0.5,16.0,4936714.0,113.0,47.301966 8.737762,2026-03-24 13:57:52,325.1,99.0,316.9,-0.2,6.0,54.0,62.0,95.0,6.1,0.33,55.7,0.0,0.0,23.9,0.0,26.0,-3.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1494.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:28.620,7.87,0.0,0.0,23.88,750.1,53.5,106.28,0.3,17.0,4924102.0,113.0,47.301950 8.737823,2026-03-24 13:57:52,325.1,100.0,317.1,0.12,6.0,52.0,57.0,97.0,6.1,-0.35,54.9,0.0,0.0,23.9,0.0,26.0,-1.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1493.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
2026-03-24,15:02:29.120,7.87,0.0,0.0,23.88,750.0,53.4,108.2,0.2,17.0,4932883.0,111.0,47.301936 8.737922,2026-03-24 13:57:55,325.1,100.0,317.0,0.11,6.0,50.0,59.0,97.0,6.1,0.0,54.2,0.0,0.0,23.9,0.0,26.0,-1.0,-1.0,1024.0,1.0,-6.0,-1024.0,-306.0,-947.0,-1024.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0x0000000000100008,1533.0,1486.0,988.0,1510.0,1212.0,1834.0,1493.0,2012.0,1464.0,1524.0,2012.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,7.9
